https://www.tripadvisor.com/Hotel_Review-g187323-d13323812-Reviews-Hotel_Goldmarie-Berlin.html#REVIEWS,Hotel Goldmarie,9,14,16,5,6
https://www.tripadvisor.com/Hotel_Review-g187323-d234911-Reviews-Lette_m_Sleep-Berlin.html#REVIEWS,Lette'm Sleep,16,32,27,7,9
https://www.tripadvisor.com/Hotel_Review-g187323-d667619-Reviews-Good_Morning_Berlin_City_West-Berlin.html#REVIEWS,Good Morning Berlin City West,5,12,9,7,6
https://www.tripadvisor.com/Hotel_Review-g187323-d559593-Reviews-Lux_11-Berlin.html#REVIEWS,Lux 11,226,234,111,50,37
https://www.tripadvisor.com/Hotel_Review-g187323-d15642842-Reviews-Numa_l_Drift_Rooms_Apartments-Berlin.html#REVIEWS,numa l Drift Rooms & Apartments,16,4,2,2,2
https://www.tripadvisor.com/Hotel_Review-g187323-d307975-Reviews-Louisa_s_Place-Berlin.html#REVIEWS,Louisa's Place,623,150,24,8,11
https://www.tripadvisor.com/Hotel_Review-g187323-d289019-Reviews-The_Ritz_Carlton_Berlin-Berlin.html#REVIEWS,The Ritz-Carlton Berlin,2368,588,225,75,54
https://www.tripadvisor.com/Hotel_Review-g187323-d502108-Reviews-Novotel_Berlin_Am_Tiergarten-Berlin.html#REVIEWS,Novotel Berlin Am Tiergarten,1162,976,170,35,16
https://www.tripadvisor.com/Hotel_Review-g187323-d200326-Reviews-Max_Brown_Hotel_Ku_damm-Berlin.html#REVIEWS,Max Brown Hotel Ku'damm,263,146,39,13,14
https://www.tripadvisor.com/Hotel_Review-g187323-d12228869-Reviews-Motel_One_Berlin_Upper_West-Berlin.html#REVIEWS,Motel One Berlin-Upper West,183,154,36,9,9
https://www.tripadvisor.com/Hotel_Review-g187323-d19772055-Reviews-Numa_l_Belfort_Rooms_Apartments-Berlin.html#REVIEWS,numa l Belfort Rooms & Apartments,7,1,0,0,0
https://www.tripadvisor.com/Hotel_Review-g187323-d1069870-Reviews-Mittendrin_Boutique_Hotel_Berlin-Berlin.html#REVIEWS,Mittendrin - Boutique Hotel Berlin,336,18,0,1,0
https://www.tripadvisor.com/Hotel_Review-g187323-d1726496-Reviews-ADELANTE_Boutique_Hotel-Berlin.html#REVIEWS,ADELANTE Boutique Hotel,300,112,11,1,4
https://www.tripadvisor.com/Hotel_Review-g187323-d190597-Reviews-Hotel_Art_Nouveau-Berlin.html#REVIEWS,Hotel Art Nouveau,153,72,14,3,8
https://www.tripadvisor.com/Hotel_Review-g187323-d555283-Reviews-Courtyard_by_Marriott_Berlin_City_Center-Berlin.html#REVIEWS,Courtyard by Marriott Berlin City Center,575,730,198,27,13
https://www.tripadvisor.com/Hotel_Review-g187323-d217902-Reviews-Hotel_Bleibtreu_Berlin_by_Golden_Tulip-Berlin.html#REVIEWS,Hotel Bleibtreu Berlin by Golden Tulip,205,206,54,19,8
https://www.tripadvisor.com/Hotel_Review-g187323-d282731-Reviews-Hyperion_Hotel_Berlin-Berlin.html#REVIEWS,Hyperion Hotel Berlin,353,334,99,30,11
https://www.tripadvisor.com/Hotel_Review-g187323-d230440-Reviews-NH_Berlin_City_Ost-Berlin.html#REVIEWS,NH Berlin City Ost,181,262,92,18,5
https://www.tripadvisor.com/Hotel_Review-g187323-d2038720-Reviews-Motel_One_Berlin_Hauptbahnhof-Berlin.html#REVIEWS,Motel One Berlin-Hauptbahnhof,409,455,105,20,13
https://www.tripadvisor.com/Hotel_Review-g187323-d228329-Reviews-Henri_Hotel-Berlin.html#REVIEWS,Henri Hotel,161,192,34,16,7
